Row ID,Order Date,Ship Date,Sales,Quantity,Discount,City,State
4170,13/4/2014,14/4/2014,31.104,6,0.2,Mesa,Arizona
4171,13/4/2014,14/4/2014,54.816,3,0.2,Mesa,Arizona
5179,13/4/2014,19/4/2014,37.68,2,0,Los Angeles,California
5180,13/4/2014,19/4/2014,258.576,2,0.2,Los Angeles,California
5181,13/4/2014,19/4/2014,75.84,2,0,Los Angeles,California
5539,13/4/2014,20/4/2014,17.43,3,0,Norfolk,Nebraska
7835,13/4/2014,17/4/2014,241.568,2,0.2,Los Angeles,California
7836,13/4/2014,17/4/2014,479.92,2,0.2,Los Angeles,California
8400,13/4/2014,18/4/2014,10.744,1,0.2,Glendale,Arizona
8929,13/4/2014,17/4/2014,609.98,4,0.3,Huntsville,Texas
8930,13/4/2014,17/4/2014,211.372,2,0.3,Huntsville,Texas
8931,13/4/2014,17/4/2014,239.976,3,0.2,Huntsville,Texas
9600,14/4/2014,18/4/2014,35.208,1,0.2,Springfield,Oregon
1062,16/4/2014,21/4/2014,45.216,3,0.2,Toledo,Ohio
1063,16/4/2014,21/4/2014,10.416,7,0.2,Toledo,Ohio
1064,16/4/2014,21/4/2014,7.872,3,0.2,Toledo,Ohio
1065,16/4/2014,21/4/2014,118.782,3,0.4,Toledo,Ohio
1066,16/4/2014,21/4/2014,1.448,1,0.2,Toledo,Ohio
1067,16/4/2014,21/4/2014,55.47,5,0.7,Toledo,Ohio
5250,16/4/2014,21/4/2014,12.576,4,0.2,Philadelphia,Pennsylvania
6201,16/4/2014,20/4/2014,1439.968,4,0.2,Evanston,Illinois
6202,16/4/2014,20/4/2014,43.56,3,0.2,Evanston,Illinois
7457,16/4/2014,18/4/2014,569.64,2,0,Waynesboro,Virginia
7458,16/4/2014,18/4/2014,9.14,1,0,Waynesboro,Virginia
7459,16/4/2014,18/4/2014,1196.86,7,0,Waynesboro,Virginia
7460,16/4/2014,18/4/2014,523.26,9,0,Waynesboro,Virginia
7583,16/4/2014,21/4/2014,127.764,2,0.1,New York City,New York
2753,17/4/2014,21/4/2014,5.56,2,0,San Francisco,California
2754,17/4/2014,21/4/2014,323.37,3,0,San Francisco,California
2755,17/4/2014,21/4/2014,783.96,5,0.2,San Francisco,California
2756,17/4/2014,21/4/2014,1447.65,5,0,San Francisco,California
2757,17/4/2014,21/4/2014,11.96,2,0,San Francisco,California
5443,17/4/2014,23/4/2014,99.6,1,0,New York City,New York
5444,17/4/2014,23/4/2014,62.296,13,0.2,New York City,New York
5445,17/4/2014,23/4/2014,10.71,3,0,New York City,New York
50,18/4/2014,22/4/2014,38.22,6,0,New Albany,Indiana
51,18/4/2014,22/4/2014,75.18,6,0,New Albany,Indiana
52,18/4/2014,22/4/2014,6.16,2,0,New Albany,Indiana
53,18/4/2014,22/4/2014,89.99,1,0,New Albany,Indiana
2512,18/4/2014,19/4/2014,106.5,6,0,Monroe,Louisiana
4197,18/4/2014,23/4/2014,21.93,3,0,New York City,New York
4720,18/4/2014,20/4/2014,947.17,7,0,Los Angeles,California
4721,18/4/2014,20/4/2014,61.96,2,0,Los Angeles,California
6140,18/4/2014,20/4/2014,115.44,3,0,Santa Maria,California
9297,18/4/2014,22/4/2014,41.424,2,0.2,Mcallen,Texas
9298,18/4/2014,22/4/2014,244.768,4,0.2,Mcallen,Texas
9299,18/4/2014,22/4/2014,74.352,3,0.2,Mcallen,Texas
9300,18/4/2014,22/4/2014,4.312,2,0.8,Mcallen,Texas
9301,18/4/2014,22/4/2014,56.686,1,0.3,Mcallen,Texas
9302,18/4/2014,22/4/2014,97.968,2,0.2,Mcallen,Texas
9303,18/4/2014,22/4/2014,7.872,3,0.2,Mcallen,Texas
9304,18/4/2014,22/4/2014,15.552,3,0.2,Mcallen,Texas
9305,18/4/2014,22/4/2014,1.476,1,0.8,Mcallen,Texas
6035,19/4/2014,25/4/2014,19.568,2,0.8,Carrollton,Texas
6036,19/4/2014,25/4/2014,310.392,4,0.8,Carrollton,Texas
2291,20/4/2014,25/4/2014,287.97,3,0,Columbus,Georgia
2292,20/4/2014,25/4/2014,595.38,6,0,Columbus,Georgia
2293,20/4/2014,25/4/2014,12.96,2,0,Columbus,Georgia
6168,20/4/2014,25/4/2014,117.456,3,0.2,Houston,Texas
8301,20/4/2014,24/4/2014,180.96,2,0,Detroit,Michigan
6612,21/4/2014,28/4/2014,191.96,2,0,Louisville,Kentucky
6613,21/4/2014,28/4/2014,21.3,3,0,Louisville,Kentucky
6614,21/4/2014,28/4/2014,469.95,5,0,Louisville,Kentucky
6615,21/4/2014,28/4/2014,209.88,3,0,Louisville,Kentucky
6293,22/4/2014,26/4/2014,88.776,3,0.2,Los Angeles,California
6294,22/4/2014,26/4/2014,64.14,3,0,Los Angeles,California
4766,24/4/2014,28/4/2014,25.99,1,0,New York City,New York
886,25/4/2014,28/4/2014,13.944,3,0.2,Los Angeles,California
3141,25/4/2014,28/4/2014,206.43,3,0,New York City,New York
6051,25/4/2014,30/4/2014,57.75,5,0,Milwaukee,Wisconsin
6052,25/4/2014,30/4/2014,272.4,5,0,Milwaukee,Wisconsin
6948,25/4/2014,29/4/2014,221.024,2,0.2,Aurora,Illinois
6949,25/4/2014,29/4/2014,128.058,3,0.3,Aurora,Illinois
6956,25/4/2014,2/5/2014,21.34,2,0,Los Angeles,California
73,26/4/2014,2/5/2014,831.936,8,0.2,Memphis,Tennessee
74,26/4/2014,2/5/2014,97.04,2,0.2,Memphis,Tennessee
75,26/4/2014,2/5/2014,72.784,1,0.2,Memphis,Tennessee
2899,26/4/2014,30/4/2014,408.422,2,0.3,Houston,Texas
7829,26/4/2014,1/5/2014,63.936,3,0.2,San Diego,California
7830,26/4/2014,1/5/2014,59.52,3,0,San Diego,California
7831,26/4/2014,1/5/2014,311.976,3,0.2,San Diego,California
7832,26/4/2014,1/5/2014,50.352,3,0.2,San Diego,California
8207,26/4/2014,30/4/2014,191.5155,1,0.45,Daytona Beach,Florida
8208,26/4/2014,30/4/2014,2.624,1,0.2,Daytona Beach,Florida
1021,27/4/2014,3/5/2014,22.74,3,0,Washington,District of Columbia
1022,27/4/2014,3/5/2014,1267.53,3,0,Washington,District of Columbia
1023,27/4/2014,3/5/2014,1379.92,8,0,Washington,District of Columbia
3418,27/4/2014,2/5/2014,43.56,5,0.2,Aurora,Colorado
3419,27/4/2014,2/5/2014,5.84,2,0.2,Aurora,Colorado
379,28/4/2014,5/5/2014,8.652,3,0.8,Houston,Texas
380,28/4/2014,5/5/2014,23.832,3,0.2,Houston,Texas
381,28/4/2014,5/5/2014,12.176,4,0.8,Houston,Texas
7683,28/4/2014,1/5/2014,186.732,1,0.1,Midland,Michigan
7684,28/4/2014,1/5/2014,3812.97,3,0,Midland,Michigan
5861,29/4/2014,4/5/2014,7.968,2,0.2,Philadelphia,Pennsylvania
67,30/4/2014,5/5/2014,213.115,5,0.3,Chicago,Illinois
3045,30/4/2014,2/5/2014,1022.97,5,0.4,Troy,Ohio
6592,30/4/2014,6/5/2014,34.65,3,0,San Francisco,California
6593,30/4/2014,6/5/2014,19.8,5,0.2,San Francisco,California
8347,30/4/2014,4/5/2014,31.4,5,0,Lawrence,Massachusetts
8348,30/4/2014,4/5/2014,9.48,1,0,Lawrence,Massachusetts
8349,30/4/2014,4/5/2014,209.5,10,0,Lawrence,Massachusetts
8350,30/4/2014,4/5/2014,24.3,5,0,Lawrence,Massachusetts
8351,30/4/2014,4/5/2014,6.48,1,0,Lawrence,Massachusetts
1450,1/5/2014,7/5/2014,88.752,3,0.2,Los Angeles,California
3992,1/5/2014,5/5/2014,63.552,3,0.2,Tampa,Florida
3993,1/5/2014,5/5/2014,41.376,3,0.2,Tampa,Florida
3994,1/5/2014,5/5/2014,172.704,6,0.2,Tampa,Florida
6348,1/5/2014,6/5/2014,12.176,1,0.2,San Francisco,California
6349,1/5/2014,6/5/2014,37.32,3,0,San Francisco,California
6350,1/5/2014,6/5/2014,35.06,2,0,San Francisco,California
4114,2/5/2014,7/5/2014,8.856,3,0.2,Houston,Texas
4115,2/5/2014,7/5/2014,158.376,3,0.2,Houston,Texas
3778,3/5/2014,8/5/2014,665.88,6,0,Chula Vista,California
4657,3/5/2014,7/5/2014,59.904,2,0.2,Philadelphia,Pennsylvania
4658,3/5/2014,7/5/2014,23.696,2,0.2,Philadelphia,Pennsylvania
4659,3/5/2014,7/5/2014,7.968,2,0.2,Philadelphia,Pennsylvania
4660,3/5/2014,7/5/2014,18.2,7,0.2,Philadelphia,Pennsylvania
4661,3/5/2014,7/5/2014,27.552,3,0.2,Philadelphia,Pennsylvania
4662,3/5/2014,7/5/2014,844.116,6,0.3,Philadelphia,Pennsylvania
4663,3/5/2014,7/5/2014,76.752,3,0.2,Philadelphia,Pennsylvania
7217,3/5/2014,6/5/2014,8.82,3,0,San Francisco,California
7218,3/5/2014,6/5/2014,62.496,2,0.2,San Francisco,California
7219,3/5/2014,6/5/2014,339.96,4,0,San Francisco,California
7220,3/5/2014,6/5/2014,49.568,2,0.2,San Francisco,California
9551,3/5/2014,6/5/2014,13.848,3,0.2,San Jose,California
305,4/5/2014,9/5/2014,26.8,2,0,New York City,New York
3403,4/5/2014,5/5/2014,22.288,7,0.6,Tinley Park,Illinois
5727,4/5/2014,8/5/2014,946.344,7,0.2,Houston,Texas
6595,4/5/2014,11/5/2014,125.93,7,0,Indianapolis,Indiana
2975,7/5/2014,12/5/2014,244.006,2,0.3,Allen,Texas
2976,7/5/2014,12/5/2014,15.936,4,0.2,Allen,Texas
5889,7/5/2014,12/5/2014,45.68,2,0,Owensboro,Kentucky
1152,8/5/2014,14/5/2014,8.352,6,0.2,Cuyahoga Falls,Ohio
1979,8/5/2014,12/5/2014,5.248,2,0.2,Salem,Oregon
5062,8/5/2014,12/5/2014,43.98,2,0,Minneapolis,Minnesota
5063,8/5/2014,12/5/2014,377.97,3,0,Minneapolis,Minnesota
5064,8/5/2014,12/5/2014,123.96,3,0,Minneapolis,Minnesota
5528,8/5/2014,10/5/2014,37.94,2,0,New York City,New York
5708,8/5/2014,15/5/2014,79.44,3,0,New York City,New York
5709,8/5/2014,15/5/2014,357.93,3,0,New York City,New York
5710,8/5/2014,15/5/2014,127.764,2,0.1,New York City,New York
5711,8/5/2014,15/5/2014,2799.944,7,0.2,New York City,New York
5712,8/5/2014,15/5/2014,19.44,3,0,New York City,New York
9786,9/5/2014,13/5/2014,48.81,3,0,Louisville,Kentucky
8247,10/5/2014,10/5/2014,70.97,5,0.8,Aurora,Illinois
8248,10/5/2014,10/5/2014,36.784,2,0.2,Aurora,Illinois
8465,10/5/2014,15/5/2014,46.688,4,0.2,Louisville,Colorado
9541,11/5/2014,16/5/2014,191.968,7,0.2,Phoenix,Arizona
2804,12/5/2014,16/5/2014,12.84,3,0,San Francisco,California
2805,12/5/2014,16/5/2014,25.68,6,0,San Francisco,California
4716,12/5/2014,16/5/2014,201.584,2,0.2,Louisville,Colorado
5212,12/5/2014,16/5/2014,36.63,3,0,New York City,New York
6261,12/5/2014,18/5/2014,14.592,3,0.2,Seattle,Washington
8662,12/5/2014,17/5/2014,21.968,4,0.6,Houston,Texas
8663,12/5/2014,17/5/2014,619.152,6,0.2,Houston,Texas
8664,12/5/2014,17/5/2014,127.904,7,0.2,Houston,Texas
7160,13/5/2014,18/5/2014,222.384,2,0.2,Chicago,Illinois
7161,13/5/2014,18/5/2014,16,4,0.2,Chicago,Illinois
695,14/5/2014,17/5/2014,198.272,8,0.2,Chester,Pennsylvania
696,14/5/2014,17/5/2014,47.36,4,0.2,Chester,Pennsylvania
697,14/5/2014,17/5/2014,200.984,7,0.2,Chester,Pennsylvania
698,14/5/2014,17/5/2014,97.696,4,0.2,Chester,Pennsylvania
699,14/5/2014,17/5/2014,2.696,1,0.2,Chester,Pennsylvania
700,14/5/2014,17/5/2014,18.588,2,0.7,Chester,Pennsylvania
701,14/5/2014,17/5/2014,4.896,3,0.7,Chester,Pennsylvania
6688,14/5/2014,21/5/2014,1117.92,4,0,Los Angeles,California
7404,14/5/2014,19/5/2014,509.9575,5,0.15,Camarillo,California
7405,14/5/2014,19/5/2014,122.91,3,0,Camarillo,California
7406,14/5/2014,19/5/2014,97.568,2,0.2,Camarillo,California
7407,14/5/2014,19/5/2014,722.352,3,0.2,Camarillo,California
5644,15/5/2014,20/5/2014,17.94,3,0,Roswell,Georgia
8589,15/5/2014,22/5/2014,51.968,2,0.2,Philadelphia,Pennsylvania
1468,16/5/2014,16/5/2014,255.968,4,0.2,Jacksonville,Florida
4289,17/5/2014,21/5/2014,33.28,5,0.8,Houston,Texas
4290,17/5/2014,21/5/2014,14.088,3,0.2,Houston,Texas
9985,17/5/2014,23/5/2014,31.5,10,0,Long Beach,New York
9986,17/5/2014,23/5/2014,55.6,4,0,Long Beach,New York
9051,18/5/2014,22/5/2014,10.86,2,0,Los Angeles,California
6702,20/5/2014,24/5/2014,163.136,4,0.2,Wilson,North Carolina
6703,20/5/2014,24/5/2014,6.408,4,0.7,Wilson,North Carolina
5248,21/5/2014,27/5/2014,20.768,8,0.8,Frankfort,Illinois
5337,21/5/2014,25/5/2014,26.976,4,0.2,Seattle,Washington
6920,21/5/2014,28/5/2014,24.588,2,0.7,Philadelphia,Pennsylvania
8102,22/5/2014,26/5/2014,8.26,2,0,Los Angeles,California
8103,22/5/2014,26/5/2014,2973.32,7,0.2,Los Angeles,California
8104,22/5/2014,26/5/2014,104.79,7,0,Los Angeles,California
8105,22/5/2014,26/5/2014,775.728,6,0.2,Los Angeles,California
786,23/5/2014,28/5/2014,186.69,3,0,Columbia,South Carolina
3297,23/5/2014,30/5/2014,19.194,7,0.7,Phoenix,Arizona
3298,23/5/2014,30/5/2014,121.792,4,0.2,Phoenix,Arizona
5093,23/5/2014,27/5/2014,51.45,3,0,Woonsocket,Rhode Island
7625,23/5/2014,27/5/2014,850.5,5,0.1,Detroit,Michigan
7626,23/5/2014,27/5/2014,75.33,9,0,Detroit,Michigan
6899,24/5/2014,26/5/2014,602.651,7,0.3,Naperville,Illinois
6900,24/5/2014,26/5/2014,7.656,6,0.8,Naperville,Illinois
1296,25/5/2014,29/5/2014,845.728,13,0.2,Pueblo,Colorado
1937,25/5/2014,27/5/2014,14.73,3,0,San Francisco,California
4571,25/5/2014,27/5/2014,21.24,3,0,Wichita,Kansas
4572,25/5/2014,27/5/2014,127.96,2,0,Wichita,Kansas
4966,25/5/2014,28/5/2014,467.04,4,0.2,Columbia,Tennessee
9108,25/5/2014,28/5/2014,22.368,2,0.2,Haltom City,Texas
9109,25/5/2014,28/5/2014,32.368,7,0.2,Haltom City,Texas
9110,25/5/2014,28/5/2014,207.984,2,0.2,Haltom City,Texas
4603,26/5/2014,29/5/2014,18.272,1,0.2,Jacksonville,North Carolina
4604,26/5/2014,29/5/2014,153.728,4,0.2,Jacksonville,North Carolina
4605,26/5/2014,29/5/2014,12.224,2,0.2,Jacksonville,North Carolina
4606,26/5/2014,29/5/2014,167.944,7,0.2,Jacksonville,North Carolina
7295,26/5/2014,31/5/2014,20.24,1,0,Bellevue,Washington
9576,26/5/2014,28/5/2014,105.686,1,0.3,San Antonio,Texas
9577,26/5/2014,28/5/2014,399.54,2,0.4,San Antonio,Texas
9578,26/5/2014,28/5/2014,104.93,5,0.3,San Antonio,Texas
157,28/5/2014,3/6/2014,6.63,3,0,Seattle,Washington
1344,28/5/2014,1/6/2014,47.82,3,0,Freeport,New York
1345,28/5/2014,1/6/2014,13.05,5,0,Freeport,New York
4607,28/5/2014,2/6/2014,45.99,1,0,Rochester,New York
4608,28/5/2014,2/6/2014,535.41,3,0,Rochester,New York
4609,28/5/2014,2/6/2014,6.096,2,0.2,Rochester,New York
4610,28/5/2014,2/6/2014,45.36,7,0,Rochester,New York
8387,28/5/2014,3/6/2014,16.24,1,0,Manchester,Connecticut
8388,28/5/2014,3/6/2014,77.55,5,0,Manchester,Connecticut
944,29/5/2014,3/6/2014,32.4,5,0,Seattle,Washington
945,29/5/2014,3/6/2014,540.57,3,0,Seattle,Washington
946,29/5/2014,3/6/2014,167.76,5,0.2,Seattle,Washington
9371,29/5/2014,31/5/2014,41.568,4,0.2,Columbus,Ohio
9372,29/5/2014,31/5/2014,317.058,3,0.3,Columbus,Ohio
9373,29/5/2014,31/5/2014,8.04,5,0.2,Columbus,Ohio
9446,29/5/2014,3/6/2014,12.39,3,0,Indianapolis,Indiana
9881,29/5/2014,31/5/2014,85.056,3,0.2,Cleveland,Ohio
5514,30/5/2014,1/6/2014,239.97,3,0,New York City,New York
5515,30/5/2014,1/6/2014,160.32,2,0,New York City,New York
5516,30/5/2014,1/6/2014,128.85,3,0,New York City,New York
9553,30/5/2014,3/6/2014,151.96,4,0,Springfield,Virginia
154,31/5/2014,2/6/2014,58.38,7,0,San Jose,California
155,31/5/2014,2/6/2014,105.52,4,0,San Jose,California
156,31/5/2014,2/6/2014,80.88,6,0,San Jose,California
913,31/5/2014,7/6/2014,22.2,6,0,Norwich,Connecticut
2559,31/5/2014,4/6/2014,1406.86,7,0,Orem,Utah
2560,31/5/2014,4/6/2014,15.75,5,0,Orem,Utah
2561,31/5/2014,4/6/2014,323.1,2,0,Orem,Utah
6885,31/5/2014,4/6/2014,2567.84,8,0,Minneapolis,Minnesota
7379,31/5/2014,31/5/2014,10.272,3,0.2,Fayetteville,North Carolina
7748,31/5/2014,2/6/2014,7.56,6,0,Long Beach,New York
9475,31/5/2014,5/6/2014,5.904,2,0.2,Chicago,Illinois
9476,31/5/2014,5/6/2014,173.488,7,0.2,Chicago,Illinois
9477,31/5/2014,5/6/2014,51.56,2,0.6,Chicago,Illinois
9478,31/5/2014,5/6/2014,3.564,3,0.8,Chicago,Illinois
9783,31/5/2014,2/6/2014,274.8,5,0,Paterson,New Jersey
9784,31/5/2014,2/6/2014,62.18,1,0,Paterson,New Jersey
9785,31/5/2014,2/6/2014,8.28,2,0,Paterson,New Jersey
3969,1/6/2014,5/6/2014,5.728,8,0.8,San Antonio,Texas
3970,1/6/2014,5/6/2014,42.24,10,0.2,San Antonio,Texas
9094,1/6/2014,5/6/2014,299.98,2,0,Detroit,Michigan
9095,1/6/2014,5/6/2014,403.68,6,0,Detroit,Michigan
9096,1/6/2014,5/6/2014,41.9,2,0,Detroit,Michigan
9097,1/6/2014,5/6/2014,28.91,7,0,Detroit,Michigan
9565,1/6/2014,8/6/2014,11.76,2,0,Los Angeles,California
1816,4/6/2014,4/6/2014,7.38,2,0,Seattle,Washington
1817,4/6/2014,4/6/2014,9.26,2,0,Seattle,Washington
3361,4/6/2014,8/6/2014,30.44,4,0,New York City,New York
3362,4/6/2014,8/6/2014,35.28,3,0,New York City,New York
7250,4/6/2014,9/6/2014,119.98,2,0,Los Angeles,California
7251,4/6/2014,9/6/2014,989.97,3,0,Los Angeles,California
6559,5/6/2014,10/6/2014,1522.638,9,0.1,Buffalo,New York
8829,5/6/2014,9/6/2014,10.56,2,0,Saint Charles,Missouri
2412,7/6/2014,9/6/2014,7.52,5,0.2,Los Angeles,California
8537,7/6/2014,11/6/2014,18.312,4,0.7,Philadelphia,Pennsylvania
8538,7/6/2014,11/6/2014,25.92,5,0.2,Philadelphia,Pennsylvania
8539,7/6/2014,11/6/2014,8.016,3,0.2,Philadelphia,Pennsylvania
9164,8/6/2014,12/6/2014,2.376,3,0.2,Chicago,Illinois
9165,8/6/2014,12/6/2014,143.128,2,0.8,Chicago,Illinois
9816,8/6/2014,12/6/2014,173.488,7,0.2,Saint Petersburg,Florida
9817,8/6/2014,12/6/2014,516.96,4,0.2,Saint Petersburg,Florida
9818,8/6/2014,12/6/2014,173.208,7,0.2,Saint Petersburg,Florida
9819,8/6/2014,12/6/2014,4.448,2,0.2,Saint Petersburg,Florida
9820,8/6/2014,12/6/2014,9,3,0.2,Saint Petersburg,Florida
9821,8/6/2014,12/6/2014,42.24,10,0.2,Saint Petersburg,Florida
9822,8/6/2014,12/6/2014,18.264,2,0.7,Saint Petersburg,Florida
4579,9/6/2014,15/6/2014,113.1,3,0,Hampton,Virginia
4952,9/6/2014,13/6/2014,12.96,2,0,Royal Oak,Michigan
5671,9/6/2014,11/6/2014,355.36,4,0,Pocatello,Idaho
5672,9/6/2014,11/6/2014,140.376,3,0.2,Pocatello,Idaho
5835,9/6/2014,16/6/2014,64.2,5,0.7,Miami,Florida
5836,9/6/2014,16/6/2014,38.52,3,0.7,Miami,Florida
5837,9/6/2014,16/6/2014,72.6,5,0.2,Miami,Florida
3035,11/6/2014,16/6/2014,53.7,6,0,Monroe,Louisiana
3036,11/6/2014,16/6/2014,36.26,7,0,Monroe,Louisiana
3037,11/6/2014,16/6/2014,56.3,2,0,Monroe,Louisiana
3038,11/6/2014,16/6/2014,32.4,5,0,Monroe,Louisiana
3039,11/6/2014,16/6/2014,29.16,2,0,Monroe,Louisiana
3119,11/6/2014,12/6/2014,1123.92,5,0.2,Lakeland,Florida
3120,11/6/2014,12/6/2014,249.584,2,0.2,Lakeland,Florida
3121,11/6/2014,12/6/2014,48.672,3,0.2,Lakeland,Florida
3122,11/6/2014,12/6/2014,60.768,2,0.2,Lakeland,Florida
3123,11/6/2014,12/6/2014,78.6,5,0.7,Lakeland,Florida
3124,11/6/2014,12/6/2014,3.768,2,0.7,Lakeland,Florida
3125,11/6/2014,12/6/2014,1036.624,2,0.2,Lakeland,Florida
3126,11/6/2014,12/6/2014,563.808,4,0.2,Lakeland,Florida
2980,12/6/2014,17/6/2014,20.736,4,0.2,Philadelphia,Pennsylvania
2981,12/6/2014,17/6/2014,43.296,2,0.2,Philadelphia,Pennsylvania
3446,12/6/2014,17/6/2014,29.9,5,0,Newark,Delaware
6914,12/6/2014,16/6/2014,55.984,2,0.2,West Palm Beach,Florida
9072,12/6/2014,16/6/2014,24.56,2,0,Columbus,Indiana
1038,13/6/2014,14/6/2014,36.624,3,0.2,Los Angeles,California
3703,13/6/2014,19/6/2014,24.78,6,0,Decatur,Alabama
3704,13/6/2014,19/6/2014,19.14,3,0,Decatur,Alabama
3705,13/6/2014,19/6/2014,899.97,3,0,Decatur,Alabama
3706,13/6/2014,19/6/2014,32.4,5,0,Decatur,Alabama
4736,13/6/2014,19/6/2014,8.26,2,0,Lewiston,Maine
4737,13/6/2014,19/6/2014,29.84,2,0,Lewiston,Maine
4738,13/6/2014,19/6/2014,67.98,2,0,Lewiston,Maine
6089,13/6/2014,17/6/2014,6.48,1,0,Roswell,Georgia
8274,13/6/2014,15/6/2014,3.424,1,0.2,Springfield,Ohio
1327,14/6/2014,18/6/2014,51.072,6,0.2,Philadelphia,Pennsylvania
3881,15/6/2014,20/6/2014,9.568,2,0.2,Gilbert,Arizona
3882,15/6/2014,20/6/2014,82.368,2,0.2,Gilbert,Arizona
3883,15/6/2014,20/6/2014,364.704,6,0.2,Gilbert,Arizona
3884,15/6/2014,20/6/2014,40.256,4,0.2,Gilbert,Arizona
5815,15/6/2014,17/6/2014,11.672,1,0.2,Tampa,Florida
7597,15/6/2014,19/6/2014,225.576,3,0.2,Los Angeles,California
1024,16/6/2014,20/6/2014,6.208,2,0.2,Philadelphia,Pennsylvania
3937,16/6/2014,20/6/2014,28.752,3,0.2,Grand Prairie,Texas
3938,16/6/2014,20/6/2014,27.216,3,0.2,Grand Prairie,Texas
3939,16/6/2014,20/6/2014,197.372,2,0.3,Grand Prairie,Texas
8750,16/6/2014,19/6/2014,3050.376,3,0.2,New York City,New York
8751,16/6/2014,19/6/2014,133.98,2,0,New York City,New York
2039,18/6/2014,23/6/2014,11.952,3,0.2,Peoria,Arizona
2040,18/6/2014,23/6/2014,4.536,7,0.7,Peoria,Arizona
2041,18/6/2014,23/6/2014,9.156,2,0.7,Peoria,Arizona
2042,18/6/2014,23/6/2014,75.36,5,0.2,Peoria,Arizona
4195,18/6/2014,22/6/2014,51.98,2,0,San Diego,California
6106,18/6/2014,22/6/2014,13.632,4,0.2,Miami,Florida
6730,18/6/2014,20/6/2014,6.129,3,0.7,Smyrna,Tennessee
6731,18/6/2014,20/6/2014,643.136,4,0.2,Smyrna,Tennessee
6732,18/6/2014,20/6/2014,20.736,4,0.2,Smyrna,Tennessee
7749,18/6/2014,24/6/2014,60.84,3,0,Arlington,Virginia
7750,18/6/2014,24/6/2014,450.04,2,0,Arlington,Virginia
7751,18/6/2014,24/6/2014,34.6,2,0,Arlington,Virginia
7752,18/6/2014,24/6/2014,467.97,3,0,Arlington,Virginia
7753,18/6/2014,24/6/2014,33.02,2,0,Arlington,Virginia
4449,19/6/2014,23/6/2014,12.56,2,0,Los Angeles,California
4450,19/6/2014,23/6/2014,6.48,1,0,Los Angeles,California
4451,19/6/2014,23/6/2014,186.69,3,0,Los Angeles,California
5086,19/6/2014,23/6/2014,5.792,2,0.8,Dallas,Texas
9391,19/6/2014,24/6/2014,228.92,5,0.2,Houston,Texas
9432,19/6/2014,19/6/2014,5.904,2,0.2,Philadelphia,Pennsylvania
2744,20/6/2014,25/6/2014,257.64,6,0,San Francisco,California
2745,20/6/2014,25/6/2014,125.976,3,0.2,San Francisco,California
8012,20/6/2014,23/6/2014,125.944,7,0.2,Aurora,Colorado
9483,20/6/2014,24/6/2014,319.984,2,0.2,Philadelphia,Pennsylvania
5133,21/6/2014,27/6/2014,107.976,3,0.2,Deltona,Florida
340,22/6/2014,26/6/2014,4.96,4,0,Layton,Utah
3520,22/6/2014,25/6/2014,796.425,7,0.5,Aurora,Illinois
8833,22/6/2014,27/6/2014,1217.568,2,0.2,Rochester,New York
1593,23/6/2014,25/6/2014,201.568,4,0.2,Olympia,Washington
6704,23/6/2014,28/6/2014,217.584,2,0.2,Long Beach,California
6705,23/6/2014,28/6/2014,5.43,3,0,Long Beach,California
6706,23/6/2014,28/6/2014,143.976,3,0.2,Long Beach,California
8077,23/6/2014,29/6/2014,27.42,3,0,East Point,Georgia
8078,23/6/2014,29/6/2014,165.98,1,0,East Point,Georgia
8079,23/6/2014,29/6/2014,75,3,0,East Point,Georgia
1868,25/6/2014,1/7/2014,31.104,6,0.2,Philadelphia,Pennsylvania
1869,25/6/2014,1/7/2014,78.256,2,0.2,Philadelphia,Pennsylvania
4045,25/6/2014,30/6/2014,204.85,5,0,San Francisco,California
4315,25/6/2014,1/7/2014,20.96,2,0,Los Angeles,California
4316,25/6/2014,1/7/2014,88.752,3,0.2,Los Angeles,California
4317,25/6/2014,1/7/2014,304.23,3,0,Los Angeles,California
8033,25/6/2014,28/6/2014,47.952,3,0.2,Houston,Texas
8034,25/6/2014,28/6/2014,0.984,2,0.8,Houston,Texas
8035,25/6/2014,28/6/2014,75.384,9,0.6,Houston,Texas
8036,25/6/2014,28/6/2014,4.608,2,0.2,Houston,Texas
384,26/6/2014,29/6/2014,41.9,2,0,Taylor,Michigan
789,26/6/2014,30/6/2014,143.96,4,0,Richmond,Virginia
790,26/6/2014,30/6/2014,15.42,1,0,Richmond,Virginia
791,26/6/2014,30/6/2014,43.04,8,0,Richmond,Virginia
792,26/6/2014,30/6/2014,332.94,3,0,Richmond,Virginia
7150,26/6/2014,30/6/2014,971.88,3,0.2,Houston,Texas
8276,26/6/2014,30/6/2014,43.056,9,0.2,Lakewood,Ohio
6976,28/6/2014,2/7/2014,5.904,2,0.2,Gilbert,Arizona
6977,28/6/2014,2/7/2014,621.76,4,0.2,Gilbert,Arizona
9092,28/6/2014,3/7/2014,15.552,3,0.2,Troy,Ohio
9093,28/6/2014,3/7/2014,482.94,6,0.5,Troy,Ohio
9971,28/6/2014,2/7/2014,119.56,2,0,Smyrna,Georgia
9972,28/6/2014,2/7/2014,140.75,5,0,Smyrna,Georgia
2205,29/6/2014,5/7/2014,20.104,1,0.2,Lancaster,Pennsylvania
4794,29/6/2014,4/7/2014,24.96,4,0,New York City,New York
